X         Y         Z         data
1.7101    -4.69846  0         180.9
1.62784   -4.72759  0         188.4
1.54508   -4.75528  0         220.1
1.46186   -4.78152  0         211.7
1.37819   -4.80631  0         213.4
1.2941    -4.82963  0         187.5
1.20961   -4.85148  0         193.4
1.12476   -4.87185  0         205.9
1.03956   -4.89074  0         203.4
0.95404   -4.90814  0         185.9
0.86824   -4.92404  0         193.4
0.78217   -4.93844  0         196.7
0.69587   -4.95134  0         195.0
0.60935   -4.96273  0         200.9
0.52264   -4.97261  0         207.5
0.43578   -4.98097  0         202.5
0.34878   -4.98782  0         193.4
0.26168   -4.99315  0         191.7
0.1745    -4.99695  0         193.4
0.08726   -4.99924  0         201.7
0         -5        0         176.7
-0.08726  -4.99924  0         195.9
-0.1745   -4.99695  0         213.4
-0.26168  -4.99315  0         195.0
-0.34878  -4.98782  0         193.4
-0.43578  -4.98097  0         208.4
-0.52264  -4.97261  0         201.7
-0.60935  -4.96273  0         178.4
-0.69587  -4.95134  0         190.0
-0.78217  -4.93844  0         215.0
-0.86824  -4.92404  0         196.7
-0.95404  -4.90814  0         183.4
-1.03956  -4.89074  0         213.4
-1.12476  -4.87185  0         180.0
-1.20961  -4.85148  0         211.7
-1.2941   -4.82963  0         195.9
-1.37819  -4.80631  0         172.5
-1.46186  -4.78152  0         190.0
-1.54508  -4.75528  0         194.2
-1.62784  -4.72759  0         204.2
-1.7101   -4.69846  0         183.4
-1.79184  -4.6679   0         222.6
-1.87303  -4.63592  0         202.5
-1.95366  -4.60252  0         209.2
-2.03368  -4.56773  0         194.2
-2.11309  -4.53154  0         200.0
-2.19186  -4.49397  0         195.0
-2.26995  -4.45503  0         180.9
-2.34736  -4.41474  0         216.7
-2.42405  -4.3731   0         200.9
-2.5      -4.33013  0         200.0
-2.57519  -4.28584  0         194.2
-2.6496   -4.24024  0         191.7
-2.7232   -4.19335  0         189.2
-2.79596  -4.14519  0         198.4
-2.86788  -4.09576  0         204.2
-2.93893  -4.04508  0         219.2
-3.00908  -3.99318  0         201.7
-3.07831  -3.94005  0         180.0
-3.1466   -3.88573  0         225.1
-3.21394  -3.83022  0         189.2
-3.2803   -3.77355  0         188.4
-3.34565  -3.71572  0         187.5
-3.40999  -3.65677  0         205.9
-3.47329  -3.5967   0         232.6
-3.53553  -3.53553  0         231.7
-3.5967   -3.47329  0         203.4
-3.65677  -3.40999  0         220.1
-3.71572  -3.34565  0         204.2
-3.77355  -3.2803   0         205.9
-3.83022  -3.21394  0         178.4
-3.88573  -3.1466   0         210.0
-3.94005  -3.07831  0         189.2
-3.99318  -3.00908  0         195.9
-4.04508  -2.93893  0         186.7
-4.09576  -2.86788  0         209.2
-4.14519  -2.79596  0         184.2
-4.19335  -2.7232   0         211.7
-4.24024  -2.6496   0         186.7
-4.28584  -2.57519  0         196.7
-4.33013  -2.5      0         179.2
-4.3731   -2.42405  0         190.9
-4.41474  -2.34736  0         165.0
-4.45503  -2.26995  0         226.7
-4.49397  -2.19186  0         212.5
-4.53154  -2.11309  0         187.5
-4.56773  -2.03368  0         197.5
-4.60252  -1.95366  0         193.4
-4.63592  -1.87303  0         200.0
-4.6679   -1.79184  0         202.5
-4.69846  -1.7101   0         202.5
-4.72759  -1.62784  0         198.4
-4.75528  -1.54508  0         171.7
-4.78152  -1.46186  0         195.9
-4.80631  -1.37819  0         215.9
-4.82963  -1.2941   0         192.5
-4.85148  -1.20961  0         180.9
-4.87185  -1.12476  0         175.0
-4.89074  -1.03956  0         211.7
-4.90814  -0.95404  0         213.4
-4.92404  -0.86824  0         203.4
-4.93844  -0.78217  0         190.9
-4.95134  -0.69587  0         214.2
-4.96273  -0.60935  0         205.0
-4.97261  -0.52264  0         209.2
-4.98097  -0.43578  0         183.4
-4.98782  -0.34878  0         200.0
-4.99315  -0.26168  0         188.4
-4.99695  -0.1745   0         195.9
-4.99924  -0.08726  0         190.0
-5        0         0         222.6
-4.99924  0.08726   0         203.4
-4.99695  0.1745    0         166.7
-4.99315  0.26168   0         183.4
-4.98782  0.34878   0         212.5
-4.98097  0.43578   0         185.0
-4.97261  0.52264   0         202.5
-4.96273  0.60935   0         198.4
-4.95134  0.69587   0         230.1
-4.93844  0.78217   0         201.7
-4.92404  0.86824   0         184.2
-4.90814  0.95404   0         218.4
-4.89074  1.03956   0         196.7
-4.87185  1.12476   0         207.5
-4.85148  1.20961   0         205.9
-4.82963  1.2941    0         209.2
-4.80631  1.37819   0         224.2
-4.78152  1.46186   0         216.7
-4.75528  1.54508   0         196.7
-4.72759  1.62784   0         197.5
-4.69846  1.7101    0         204.2
-4.6679   1.79184   0         219.2
-4.63592  1.87303   0         212.5
-4.60252  1.95366   0         187.5
-4.56773  2.03368   0         215.1
-4.53154  2.11309   0         189.2
-4.49397  2.19186   0         190.0
-4.45503  2.26995   0         183.4
-4.41474  2.34736   0         220.9
-4.3731   2.42405   0         187.5
-4.33013  2.5       0         175.9
-4.28584  2.57519   0         200.0
-4.24024  2.6496    0         197.5
-4.19335  2.7232    0         186.7
-4.14519  2.79596   0         215.0
-4.09576  2.86788   0         193.4
-4.04508  2.93893   0         224.2
-3.99318  3.00908   0         196.7
-3.94005  3.07831   0         178.4
-3.88573  3.1466    0         216.7
-3.83022  3.21394   0         190.9
-3.77355  3.2803    0         195.0
-3.71572  3.34565   0         214.2
-3.65677  3.40999   0         200.9
-3.5967   3.47329   0         216.7
-3.53553  3.53553   0         182.5
-3.47329  3.5967    0         185.9
-3.40999  3.65677   0         174.2
-3.34565  3.71572   0         189.2
-3.2803   3.77355   0         196.7
-3.21394  3.83022   0         195.0
-3.1466   3.88573   0         185.9
-3.07831  3.94005   0         184.2
-3.00908  3.99318   0         203.4
-2.93893  4.04508   0         209.2
-2.86788  4.09576   0         189.2
-2.79596  4.14519   0         205.9
-2.7232   4.19335   0         176.7
-2.6496   4.24024   0         200.0
-2.57519  4.28584   0         200.0
-2.5      4.33013   0         198.4
-2.42405  4.3731    0         200.0
-2.34736  4.41474   0         191.7
-2.26995  4.45503   0         195.9
-2.19186  4.49397   0         210.0
-2.11309  4.53154   0         212.5
-2.03368  4.56773   0         200.9
-1.95366  4.60252   0         190.0
-1.87303  4.63592   0         188.4
-1.79184  4.6679    0         185.9
-1.7101   4.69846   0         188.4
-1.62784  4.72759   0         205.0
-1.54508  4.75528   0         210.9
-1.46186  4.78152   0         191.7
-1.37819  4.80631   0         182.5
-1.2941   4.82963   0         168.4
-1.20961  4.85148   0         198.4
-1.12476  4.87185   0         200.0
-1.03956  4.89074   0         214.2
-0.95404  4.90814   0         208.4
-0.86824  4.92404   0         192.5
-0.78217  4.93844   0         194.2
-0.69587  4.95134   0         206.7
-0.60935  4.96273   0         201.7
-0.52264  4.97261   0         198.4
-0.43578  4.98097   0         208.4
-0.34878  4.98782   0         202.5
-0.26168  4.99315   0         203.4
-0.1745   4.99695   0         196.7
-0.08726  4.99924   0         207.5
0         5         0         202.5
0         0         0         192.5
0         0         0         195.9
0         0         0         200.0
0         0         0         181.7
0         0         0         207.5
0         0         0         -1.0
0         0         0         -1.0
0         0         0         -1.0
0         0         0         -1.0
0         0         0         -1.0
0         0         0         -1.0
0         0         0         182.5
0         0         0         187.5
0         0         0         222.6
0         0         0         188.4
0         0         0         189.2
0         0         0         202.5
0         0         0         197.5
0         0         0         200.9
0         0         0         203.4
0         0         0         171.7
0         0         0         205.9
0         0         0         193.4
0         0         0         180.9
0         0         0         197.5
0         0         0         188.4
0         0         0         202.5
0         0         0         193.4
0         0         0         201.7
0         0         0         199.2
0         0         0         199.2
0         0         0         206.7
0         0         0         229.2
0         0         0         197.5
0         0         0         203.4
0         0         0         181.7
0         0         0         195.9
0         0         0         212.5
0         0         0         212.5
0         0         0         211.7
0         0         0         220.9
0         0         0         201.7
0         0         0         194.2
0         0         0         205.0
0         0         0         190.0
0         0         0         194.2
0         0         0         177.5
0         0         0         208.4
0         0         0         206.7
0         0         0         191.7
0         0         0         207.5
0         0         0         178.4
0         0         0         214.2
0         0         0         200.0
0         0         0         190.9
0         0         0         217.6
0         0         0         208.4
0         0         0         190.0
0         0         0         202.5
0         0         0         177.5
0         0         0         198.4
0         0         0         200.0
0         0         0         221.7
0         0         0         190.0
0         0         0         197.5
0         0         0         186.7
0         0         0         196.7
0         0         0         211.7
0         0         0         191.7
0         0         0         207.5
0         0         0         190.0
0         0         0         199.2
0         0         0         194.2
0         0         0         194.2
0         0         0         215.0
0         0         0         212.5
0         0         0         185.0
0         0         0         210.9
0         0         0         190.9
0         0         0         198.4
0         0         0         200.0
0         0         0         195.9
0         0         0         195.0
0         0         0         185.0
0         0         0         204.2
0         0         0         213.4
0         0         0         195.0
0         0         0         206.7
0         0         0         196.7
0         0         0         207.5
0         0         0         195.0
0         0         0         210.9
0         0         0         202.5
0         0         0         195.0
0         0         0         199.2
0         0         0         207.5
0         0         0         204.2
0         0         0         184.2
0         0         0         184.2
0         0         0         194.2
0         0         0         196.7
0         0         0         218.4
0         0         0         228.4
0         0         0         196.7
0         0         0         176.7
0         0         0         206.7
0         0         0         178.4
0         0         0         191.7
0         0         0         217.6
0         0         0         195.0
0         0         0         186.7
0         0         0         183.4
0         0         0         185.9
0         0         0         224.2
0         0         0         181.7
0         0         0         200.0
0         0         0         200.0
0         0         0         194.2
0         0         0         200.9
0         0         0         189.2
0         0         0         205.9
0         0         0         210.9
0         0         0         186.7
0         0         0         214.2
0         0         0         194.2
0         0         0         187.5
0         0         0         197.5
0         0         0         202.5
0         0         0         184.2
0         0         0         204.2
0         0         0         215.0
0         0         0         185.9
0         0         0         198.4
0         0         0         223.4
0         0         0         173.4
0         0         0         173.4
0         0         0         223.4
0         0         0         208.4
0         0         0         180.9
0         0         0         192.5
0         0         0         193.4
0         0         0         195.9
0         0         0         195.9
0         0         0         200.9
0         0         0         203.4
0         0         0         195.9
0         0         0         218.4
0         0         0         224.2
0         0         0         209.2
0         0         0         214.2
0         0         0         170.9
0         0         0         194.2
0         0         0         196.7
0         0         0         195.0
0         0         0         198.4
0         0         0         197.5
0         0         0         215.0
0         0         0         215.0
0         0         0         195.0
0         0         0         198.4
0         0         0         185.9
0         0         0         177.5
0         0         0         212.5
0         0         0         223.4
0         0         0         219.2
0         0         0         175.0
0         0         0         180.0
0         0         0         191.7
0         0         0         195.0
0         0         0         191.7
0         0         0         201.7
0         0         0         206.7
0         0         0         205.0
0         0         0         205.0
0         0         0         176.7
0         0         0         203.4
0         0         0         217.6
0         0         0         210.9
0         0         0         207.5
0         0         0         209.2
0         0         0         198.4
0         0         0         200.0
0         0         0         190.0
0         0         0         207.5
